news_title,publish_date,sentence,risk_label
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"However, the future of that project, which would be built on prime agricultural lands, remains uncertain following a setback in August before the state Land Use Commission and increasing community opposition.",1.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"Apart from route issues, the city's latest financial plan for the East Kapolei-to-Ala Moana commuter rail line anticipates a $360 million shortfall in tax collections.",1.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"The city expects to rely on increased federal funds -- including diverting federal money intended for TheBus -- to help make up for the lower-than-anticipated tax revenue and higher costs, according to the financial plan.",1.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"""there is just so many questions still floating out there that I think prudence would dictate that we take a deep breath and make sure we are doing this properly, instead of just rushing headlong forward into doing a project that may not be properly vetted,"" Djou said.",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"""This is not a credible, cautious, prudent, dot your i's cross your t's style of doing business.""",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,City Council Chairman Todd Apo said the council will hold a special public hearing on rail soon that will provide an opportunity to discuss questions about rail finances and alternatives.,1.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"However, that hearing is not expected to lead to any council action that could delay the project.",1.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"""We are now moving forward on this project, but we need to ensure this project is moving forward correctly,"" Apo said.",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"That means ""not looking back on all the decisions that have already been made,"" Apo said.",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"A delay in the start of construction would not necessarily be a setback, Apo said.",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"""In the short term, I do not think there is any problem as long as we are progressing -- coming out with the (final environmental impact state- ment) -- and having the public hearing on it,"" Apo said.",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"""If those things stay on schedule, then even if there is not an actual groundbreaking in December, I think everybody will recognize the project is moving along.",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"""Now if something runs completely sideways, then yes, I think you run into that risk,"" Apo added.",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"But, ""I do not see that happening, at least right now.""",0.0
"December groundbreaking still in sight for rail project: To avoid delay, city",2009-10-11 00:00:00,"Copyright (c) 2009, The Honolulu Advertiser Distributed by McClatchy-Tribune Information Services.",0.0
DESIGN-BUILD APPROACH GETS THUMBS-UP ON TRANSIT JOBS,1999-06-14 00:00:00,We think that those two projects clearly demonstrate that there is something to using a different approach.'',0.0
DESIGN-BUILD APPROACH GETS THUMBS-UP ON TRANSIT JOBS,1999-06-14 00:00:00,The report contends that both projects were completed one year sooner than by using conventional delivery approaches and prompted development of innovative technologies.,0.0
DESIGN-BUILD APPROACH GETS THUMBS-UP ON TRANSIT JOBS,1999-06-14 00:00:00,"The report also outlines use of the more innovative design-build-operate-maintain approach (DBOM) on the $ 1.1- billion Hudson-Bergen light rail line in New Jersey and the Tren Urbano rail project in San Juan, Puerto Rico.",0.0
DESIGN-BUILD APPROACH GETS THUMBS-UP ON TRANSIT JOBS,1999-06-14 00:00:00,"While the DBOM approach expedited both projects' procurement processes, ''at the same time, a caution flag must be raised in regard to costs,'' the FTA report contends.",0.0
DESIGN-BUILD APPROACH GETS THUMBS-UP ON TRANSIT JOBS,1999-06-14 00:00:00,It points to risks regarding funding availability and the problem of bids exceeding planning estimates.,1.0
DESIGN-BUILD APPROACH GETS THUMBS-UP ON TRANSIT JOBS,1999-06-14 00:00:00,"''A real test of the turnkey method will be to determine if these higher initial bids result in lower rates of cost growth as construction progresses,'' says FTA.",0.0
DESIGN-BUILD APPROACH GETS THUMBS-UP ON TRANSIT JOBS,1999-06-14 00:00:00,New Jersey Transit sees advantage to having its design-construction team sticking around for 15 years of O&M.,0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,"They also warn of a squeeze in transit, where all of TEA-21's aid for new rail starts is spoken for, two years before the law expires.",0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,Mead told the Senate transportation appropriations subcommittee february 14 that DOT must intensify oversight of big projects.,0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,"His prime example is Boston's Central Artery/Tunnel, on which he says federal officials were ''blindsided'' by a cost overrun.",1.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,More large projects are coming.,0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,"In a january 18 report, Mead's office lists 42 such jobs, totaling $ 88.9 billion.",0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,"As of january 19, Mead says, FTA approved 28 new- start, full-funding grant agreements and had six more pending.",0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,that is up from 28 approved or pending a year earlier.,0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,"GAO ''found that DOT is likely to exhaust its commitment authority for the construction of new transit systems or the extensions of existing systems before the end of the funding period for TEA-21,'' Anderson says.",0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,"'it is a huge problem,'' adds Roy Kienitz, Surface Transportation Policy Project executive director.",0.0
DOT Megaproject Oversight Needs Some Improvement,2001-02-26 00:00:00,''There is more demand than supply for this kind of money.'',0.0
Federal agency withholding $66.5 million from Sprinter,2006-08-18 00:00:00,"august 18--OCEANSIDE -- The Federal Transit Authority is withholding $66.5 million for the Sprinter light-rail project until North County Transit District can resolve newly identified risks that could drive up costs, North County Transit District Chairman Jerome Stocks reported Thursday.",1.0
Federal agency withholding $66.5 million from Sprinter,2006-08-18 00:00:00,"Stocks told his colleagues at the district's board meeting that resolving the federal agency's concerns would add up to $35 million to the Sprinter's construction costs, now estimated at $440 million.",1.0
Federal agency withholding $66.5 million from Sprinter,2006-08-18 00:00:00,"The $35 million would be needed to pay for insurance against accidents, delays and unforeseen cost increases, said Stocks, an Encinitas City Council member who represents his city on the transit board.",1.0
Federal agency withholding $66.5 million from Sprinter,2006-08-18 00:00:00,"""When they are saying they want the budget bigger, it is because they are adding risk loads,"" Stocks said.",0.0
Federal agency withholding $66.5 million from Sprinter,2006-08-18 00:00:00,"""They want to add to the budget because of unknowns.""",0.0
